;C1;C2;C3;D;E2;F2;G1;M1;N1
2184;1;1;1;1;1;0;1;1;0
2185;1;1;1;1;1;0;1;1;1
2186;1;1;1;1;0;1;1;1;1
2187;1;1;1;1;1;2;1;1;1
2188;1;1;1;1;1;0;1;1;1
2189;1;1;1;1;0;1;3;1;1
2190;1;2;1;2;2;3;1;1;1
2191;1;NA;1;NA;NA;NA;1;1;0
2192;1;1;1;1;1;1;1;1;2
2193;1;1;1;1;1;0;1;1;1
2194;1;1;1;1;1;1;1;2;2
2195;1;1;1;1;1;2;3;1;1
2196;1;1;1;1;0;1;1;1;1
2197;1;1;1;1;1;1;1;1;0
2198;1;1;1;1;1;1;2;1;1
2199;1;1;1;1;1;1;1;2;3
2200;1;1;1;1;1;1;0;1;1
2201;1;1;1;1;0;1;1;1;1
2202;1;1;1;1;2;1;3;1;1
2203;1;1;1;1;1;1;2;1;1
2204;1;1;1;1;1;1;NA;1;0
2205;1;1;1;1;1;1;NA;1;2
2206;1;1;1;1;1;0;NA;1;1
2207;1;1;1;1;1;1;NA;2;2
2208;1;1;1;1;1;1;2;2;2
2209;1;1;1;2;2;1;1;2;2
2210;1;1;1;1;1;0;0;1;1
2211;1;1;1;1;1;1;1;1;2
2212;1;1;1;1;1;1;0;0;0
2213;1;1;1;1;1;0;0;0;0
2214;1;1;1;1;1;0;1;1;1
2215;1;1;1;1;1;1;1;1;0
2216;1;1;1;1;1;2;2;1;1
2217;1;1;1;1;1;2;1;1;1
2218;1;1;1;1;1;0;1;1;1
2219;1;1;1;1;1;2;2;2;2
2220;1;1;1;1;1;2;3;1;1
2221;1;1;1;1;1;1;2;2;2
2222;1;1;1;1;1;1;2;1;1
2223;1;1;1;1;1;1;0;1;1
2224;1;1;1;1;1;0;1;1;1
2225;1;1;1;1;0;NA;0;1;1
2226;1;1;1;1;1;0;1;1;1
2227;1;1;1;1;1;NA;2;1;1
2228;1;1;1;1;2;NA;1;2;2
2229;1;1;1;1;1;0;1;1;1
2230;1;1;1;1;1;1;1;1;0
2231;1;1;1;1;1;1;0;1;1
2232;1;1;1;1;1;1;2;1;1
2233;1;1;1;1;1;0;1;1;0
2234;1;1;1;1;1;0;0;1;1
2235;1;1;1;1;1;0;1;1;1
2236;1;1;1;1;1;1;2;1;1
2237;1;1;1;1;1;1;NA;1;2
2238;1;1;1;1;1;0;NA;1;1
2239;1;1;1;1;1;0;NA;0;0
2240;1;1;1;1;1;1;0;1;1
2241;1;1;1;2;1;2;2;3;3
2242;1;2;1;1;1;0;4;1;1
2243;1;NA;1;1;1;NA;NA;0;0
2244;1;1;1;1;1;0;3;4;5
2245;1;1;1;1;1;0;1;1;1
2246;1;1;1;1;1;1;0;1;1
2247;1;1;1;1;1;1;0;1;1
2248;1;1;1;1;1;1;2;3;4
2249;1;1;1;1;1;0;NA;NA;NA
2250;1;1;1;1;1;2;3;1;1
2251;1;1;1;1;1;1;2;1;1
2252;1;2;1;3;4;4;1;1;1
2253;1;1;1;1;1;1;2;3;2
2254;1;1;1;1;1;0;1;1;1
2255;1;1;1;1;1;0;3;3;3
2256;1;1;1;1;1;0;1;1;0
2257;1;1;1;1;1;2;1;1;1
2258;1;1;1;1;1;1;1;1;2
2259;1;1;1;1;1;1;2;2;2
2260;1;1;1;1;1;1;0;1;1
2261;1;1;1;1;1;1;2;1;1
2262;1;1;1;1;1;1;1;1;2
2263;1;1;1;1;0;1;1;1;1
2264;1;1;1;1;2;1;1;1;1
2265;1;1;1;1;1;0;1;1;1
2266;1;1;1;1;1;1;2;3;3
2267;1;1;1;1;1;1;0;0;0
2268;1;1;1;1;1;0;1;1;1
2269;1;1;1;1;2;1;2;2;3
2270;1;1;1;1;1;1;2;1;1
2271;1;1;1;1;1;1;0;1;1
2272;1;1;1;1;1;0;1;1;1
2273;1;1;1;1;1;1;2;3;3
2274;1;1;1;1;1;1;1;2;1
2275;1;1;1;1;1;1;1;NA;2
2276;1;1;1;1;1;1;2;NA;1
2277;1;1;1;1;1;1;1;NA;0
2278;1;1;1;1;1;1;1;1;2
2279;1;1;1;1;1;1;1;1;0
2280;1;1;1;2;1;1;1;1;2
2281;1;1;1;1;1;0;0;0;0
2282;1;1;1;1;1;1;1;2;2
2283;1;1;1;1;1;1;1;2;3
2284;1;1;1;1;1;1;2;1;1
2285;1;1;1;1;1;1;2;2;2
2286;1;1;1;1;1;1;0;1;1
2287;1;2;1;2;1;1;1;2;2
2288;1;1;1;1;1;1;2;1;1
2289;1;1;1;1;1;1;0;1;1
2290;1;1;1;0;0;1;NA;1;1
2291;1;1;1;1;1;1;NA;2;2
2292;1;1;1;1;1;1;2;1;1
2293;2;1;1;1;1;1;1;1;1
2294;1;1;1;1;1;1;0;1;1
2295;1;1;0;0;0;1;0;0;0
2296;1;1;1;1;1;1;2;2;2
2297;1;1;1;1;1;1;1;1;2
2298;1;1;1;1;1;1;2;2;2
2299;1;1;1;1;1;1;2;2;3
2300;1;1;1;1;1;1;2;3;3
2301;1;1;1;1;1;1;1;0;0
2302;1;1;1;1;1;1;0;3;4
2303;1;1;1;1;1;1;2;2;3
2304;1;1;1;1;1;0;NA;NA;NA
2305;1;1;1;1;1;1;2;1;1
2306;1;1;1;1;1;1;2;1;1
2307;1;1;1;1;1;1;2;3;4
2308;1;1;1;1;1;1;2;2;2
2309;1;1;1;1;1;1;2;1;1
2310;1;1;1;1;1;1;NA;1;2
2311;1;1;1;1;1;1;1;1;2
2312;1;1;1;1;2;1;1;1;1
2313;1;1;1;1;1;1;1;1;2
2314;1;1;1;1;1;1;2;1;1
2315;1;1;1;1;1;1;2;3;4
2316;1;1;1;1;2;1;NA;NA;NA
2317;1;1;1;2;2;3;1;1;2
2318;1;1;1;1;1;1;2;1;1
2319;1;1;1;2;1;1;NA;1;1
2320;1;1;1;1;1;2;NA;2;2
2321;1;1;1;1;1;1;NA;2;0
2322;1;1;1;1;1;1;NA;2;1
2323;1;1;1;1;1;1;2;2;3
2324;1;1;1;1;1;1;2;2;1
2325;1;1;1;1;2;2;1;1;1
2326;1;1;1;1;1;1;0;1;1
2327;1;1;1;1;1;1;2;3;4
2328;1;1;1;1;1;1;0;0;0
2329;1;1;1;1;2;1;NA;NA;NA
2330;1;1;1;1;1;1;2;3;4
2331;1;1;1;1;1;0;NA;NA;NA
2332;1;0;0;0;0;0;0;1;1
2333;1;1;1;1;1;0;1;0;0
2334;1;1;1;1;1;0;1;1;1
2335;1;1;1;1;1;2;1;1;1
2336;1;1;1;1;1;0;1;1;1
2337;1;1;1;1;1;0;1;1;1
2338;1;1;1;1;1;NA;1;1;2
2339;1;1;1;1;1;1;2;1;2
2340;1;1;2;1;1;3;1;1;1
2341;1;1;1;1;1;2;1;1;1
2342;1;1;1;1;1;0;1;1;1
2343;1;1;1;1;1;NA;1;1;2
2344;1;1;1;1;1;NA;2;1;3
2345;1;1;1;1;1;NA;2;1;0
2346;1;1;1;1;1;NA;1;2;1
2347;1;1;1;1;1;1;0;1;1
2348;1;1;1;1;1;1;1;2;2
2349;1;1;1;1;0;1;1;1;1
2350;1;1;1;1;1;2;1;1;1
2351;1;1;1;1;1;0;1;1;1
2352;1;1;1;1;1;1;2;1;1
2353;1;1;1;1;1;2;3;4;4
2354;1;1;1;1;1;0;1;1;1
2355;1;1;1;1;1;2;1;1;1
2356;1;1;1;1;1;0;1;1;1
2357;1;1;1;1;1;1;1;1;0
2358;1;1;1;1;1;0;1;1;1
2359;1;1;1;1;1;1;1;2;2
2360;1;1;1;1;1;2;1;1;3
2361;1;1;1;1;1;1;2;3;3
2362;1;1;1;1;1;0;NA;NA;NA
2363;1;1;1;1;1;2;1;1;1
2364;1;1;1;1;1;1;2;2;2
2365;1;1;1;1;1;1;2;1;1
2366;1;1;1;1;1;1;2;3;3
2367;1;1;1;1;1;2;1;1;1
2368;1;1;1;1;1;NA;2;2;3
2369;1;1;1;1;1;NA;1;1;0
2370;1;1;1;1;1;NA;2;3;1
2371;1;1;1;1;1;0;1;1;1
2372;1;1;1;1;1;NA;0;1;1
2373;1;1;1;1;1;NA;NA;1;0
2374;1;1;1;1;1;NA;2;1;2
2375;1;1;1;1;1;NA;1;2;2
2376;1;1;1;1;1;NA;2;3;3
2377;1;1;1;1;1;NA;2;2;2
2378;1;1;1;1;1;NA;2;2;2
2379;1;1;1;2;2;NA;3;1;2
2380;1;1;1;1;1;NA;0;1;1
2381;1;1;1;1;1;NA;0;0;0
2382;1;1;1;1;1;NA;0;3;3
2383;1;1;1;1;1;1;1;1;2
2384;1;1;1;1;1;2;1;1;NA
2385;1;1;1;1;1;0;0;1;1
2386;1;1;1;1;1;0;NA;1;0
2387;1;1;1;1;1;1;2;1;1
2388;1;1;1;1;1;1;NA;1;2
2389;1;1;1;1;1;1;NA;1;2
2390;1;1;1;1;1;1;2;1;1
2391;1;1;1;1;2;1;NA;1;1
2392;1;1;2;1;1;3;1;1;1
2393;1;1;1;1;1;0;1;1;1
2394;1;1;1;1;1;1;0;1;1
2395;1;1;1;1;1;0;0;1;1
2396;1;1;1;1;1;0;1;1;1
2397;1;1;1;1;1;NA;0;1;1
2398;1;1;1;1;1;2;1;1;1
2399;1;1;1;1;1;1;1;2;2
2400;1;1;1;1;2;1;1;1;3
2401;1;1;1;1;1;1;1;0;0
2402;1;1;1;1;1;0;1;1;1
2403;1;1;1;2;1;NA;1;1;1
2404;1;1;1;1;1;1;2;2;2
2405;1;1;1;1;1;0;1;1;1
2406;1;1;1;1;1;NA;2;1;1
2407;1;1;1;1;1;2;1;1;1
2408;1;1;1;1;0;1;3;3;3
2409;1;2;1;1;2;1;1;1;1
2410;1;1;1;1;1;0;1;1;1
2411;1;1;1;1;1;0;1;1;1
2412;1;1;1;1;1;1;1;2;2
2413;1;1;1;1;2;1;2;1;2
2414;1;1;1;1;1;0;1;1;1
2415;1;1;2;1;1;NA;3;1;1
2416;1;1;1;1;1;1;2;1;1
2417;1;1;1;1;1;1;2;1;1
2418;1;1;1;1;1;2;NA;1;3
2419;1;1;1;1;1;0;0;1;1
2420;1;1;1;1;1;1;2;1;1
2421;1;1;1;1;1;0;NA;1;1
2422;1;1;1;1;1;1;2;3;2
2423;1;1;1;1;1;1;1;2;3
2424;1;1;1;1;1;0;1;NA;NA
2425;1;1;1;1;1;1;2;2;1
2426;1;1;1;1;1;1;0;0;0
2427;1;1;1;1;1;1;1;2;3
2428;1;1;1;1;1;1;1;2;2
2429;1;1;1;1;1;1;1;1;2
2430;1;1;1;1;1;0;1;1;1
2431;1;1;1;1;1;NA;1;1;2
2432;1;2;1;2;2;NA;1;1;3
2433;1;1;1;1;1;NA;1;0;0
2434;1;1;1;1;1;1;0;1;1
2435;1;1;1;1;1;2;1;1;1
2436;1;1;1;1;1;NA;1;2;2
2437;1;1;1;1;1;2;1;1;1
2438;1;1;1;1;1;1;2;2;2
2439;1;1;1;1;1;0;1;1;1
2440;1;1;1;1;2;NA;1;1;1
2441;1;1;1;1;0;1;1;1;1
2442;1;1;1;1;1;1;2;2;2
2443;1;1;1;1;2;1;2;1;1
2444;1;1;1;1;1;1;1;1;2
2445;1;1;1;1;1;1;1;1;0
2446;1;1;1;1;0;1;0;1;1
2447;1;1;1;1;1;2;3;1;1
2448;1;1;1;1;0;0;0;1;1
2449;1;1;1;1;1;1;1;2;2
2450;1;1;1;1;1;2;1;1;2
2451;1;1;1;1;1;0;0;3;3
2452;1;1;1;1;1;2;1;1;1
2453;1;1;1;1;2;1;1;1;1
2454;1;1;1;1;1;0;1;1;1
2455;1;1;1;1;1;1;2;1;1
2456;1;1;1;1;1;1;2;1;1
2457;1;1;1;1;1;2;NA;1;1
2458;1;1;1;1;1;0;1;1;1
2459;1;1;1;1;1;2;1;1;1
2460;1;1;1;1;1;NA;1;2;2
2461;1;1;1;1;1;0;1;1;1
2462;1;1;1;1;1;0;1;1;1
2463;1;1;1;1;1;NA;1;1;2
2464;1;1;1;1;1;NA;1;2;1
2465;1;1;1;1;1;NA;2;NA;1
2466;1;1;1;1;1;NA;1;NA;0
2467;1;1;1;1;1;NA;2;2;2
2468;1;1;1;2;1;NA;1;1;1
2469;1;1;1;1;1;NA;1;1;2
2470;1;1;1;1;1;2;1;1;1
2471;1;1;1;1;1;1;2;2;2
2472;1;1;1;1;1;1;1;1;2
2473;1;1;1;1;1;1;2;3;4
2474;1;1;1;1;1;1;2;2;2
2475;1;2;1;1;1;1;1;1;1
2476;1;1;1;1;1;0;1;1;1
2477;1;1;1;0;0;NA;1;0;0
2478;1;1;1;1;1;1;2;1;1
2479;1;1;1;1;1;1;NA;1;2
2480;1;1;1;1;1;1;2;1;2
2481;1;1;1;1;1;1;2;1;2
2482;1;1;1;1;1;1;2;1;2
2483;1;1;1;1;2;1;1;1;1
2484;1;1;1;1;1;0;1;1;1
2485;1;1;1;1;1;NA;2;1;1
2486;1;1;1;2;0;NA;1;3;0
2487;1;2;1;1;1;1;1;1;1
2488;1;1;1;1;1;1;1;1;2
2489;1;1;1;1;1;1;2;2;2
2490;1;1;1;1;1;1;1;1;2
2491;1;1;1;1;1;1;1;1;2
2492;1;1;1;1;1;1;2;1;1
2493;1;1;1;1;1;1;1;1;0
2494;1;1;1;1;1;1;0;1;3
2495;1;1;1;1;1;1;2;2;2
2496;1;1;1;1;1;1;2;2;2
2497;1;1;1;1;1;2;NA;NA;NA
2498;1;1;1;1;1;1;0;1;1
2499;1;1;1;1;1;1;0;0;0
2500;1;1;1;1;2;1;1;1;1
2501;1;1;1;1;1;1;2;3;3
2502;1;1;1;1;1;1;2;2;3
2503;1;1;1;1;1;0;0;0;0
2504;1;1;1;1;1;2;1;1;1
2505;1;1;1;0;1;1;1;1;1
2506;1;1;1;1;1;0;3;3;3
2507;1;1;1;1;1;1;1;2;2
2508;1;1;1;1;1;2;1;1;1
2509;1;1;1;1;1;1;2;1;1
2510;1;1;1;1;1;0;1;1;1
2511;1;1;1;1;1;1;2;2;2
2512;1;1;1;1;1;1;2;1;1
2513;1;1;1;1;1;2;NA;2;2
2514;1;1;1;1;1;2;1;1;1
2515;1;1;1;1;1;0;1;0;0
2516;1;2;2;1;2;2;2;2;2
2517;1;1;1;1;1;1;2;3;4
2518;1;1;1;1;1;0;NA;NA;NA
2519;1;1;1;1;1;1;0;1;0
2520;1;1;1;1;1;1;1;2;1
2521;1;1;1;1;1;0;0;1;1
2522;1;1;1;1;1;1;1;0;0
2523;1;1;1;1;1;0;1;1;1
2524;1;1;1;1;1;NA;2;1;1
2525;1;1;1;1;1;1;2;1;1
2526;1;1;1;2;1;1;NA;1;1
2527;1;1;1;2;1;1;NA;1;1
2528;1;1;1;1;1;0;1;1;1
2529;1;1;1;1;2;1;1;3;3
2530;1;1;1;1;1;1;2;3;3
2531;1;1;1;1;0;1;1;1;1
2532;2;1;1;1;1;1;1;1;1
2533;1;1;1;1;1;1;1;1;0
2534;1;1;1;1;1;1;1;2;NA
2535;1;2;1;1;1;1;0;1;NA
2536;1;1;1;1;1;1;2;1;1
2537;1;1;1;1;1;0;1;1;1
2538;1;1;1;1;1;1;2;1;1
2539;1;1;1;1;1;0;1;1;1
2540;1;1;1;1;1;NA;0;1;1
2541;1;1;1;1;1;NA;2;1;1
2542;1;2;1;1;1;1;1;1;1
2543;1;1;1;1;1;1;2;1;1
2544;1;1;1;1;1;2;1;1;1
2545;1;1;1;1;1;1;1;2;2
2546;1;1;1;1;1;2;1;1;1
2547;1;1;1;1;2;2;0;0;0
2548;1;1;1;1;1;1;2;2;1
2549;1;1;1;1;1;0;0;3;3
2550;1;1;1;1;1;2;1;1;1
2551;1;1;1;1;1;1;0;1;1
2552;1;1;1;1;1;0;1;1;1
2553;1;1;1;1;1;1;2;1;1
2554;1;1;1;1;1;0;1;1;1
2555;1;1;1;2;1;NA;1;1;2
2556;1;2;1;2;2;2;2;1;1
2557;1;1;1;1;1;1;0;1;1
2558;1;1;1;1;1;1;1;2;2
2559;1;1;1;1;1;1;2;1;1
2560;1;1;1;1;2;1;1;1;1
2561;1;2;2;2;2;1;3;3;3
2562;1;1;1;1;2;1;1;1;1
2563;1;1;1;1;1;1;0;3;4
2564;1;1;1;1;1;1;1;1;2
2565;1;1;1;1;1;1;1;1;2
2566;1;1;1;1;1;1;0;1;0
2567;1;1;1;1;1;1;0;1;1
2568;1;1;1;2;1;1;NA;1;2
2569;1;1;1;2;1;1;1;1;1
2570;1;1;1;2;1;3;1;2;2
2571;1;1;1;1;1;1;1;2;3
2572;1;1;1;1;1;1;2;1;1
2573;1;1;1;1;1;0;1;1;1
2574;1;1;1;1;1;1;2;1;1
2575;1;1;1;1;1;1;NA;1;2
2576;1;1;1;1;1;0;0;1;0
2577;1;1;1;1;1;1;2;1;1
2578;1;1;1;1;1;0;1;1;1
2579;1;1;1;1;1;2;1;1;1
2580;1;1;1;2;2;1;2;1;1
2581;1;0;0;0;0;0;0;0;0
2582;1;1;1;1;1;1;2;1;1
2583;1;1;1;1;1;1;2;1;1
2584;1;1;1;1;1;0;1;1;1
2585;1;1;1;1;1;1;0;1;1
2586;1;1;1;1;0;1;1;1;1
2587;1;1;1;1;NA;1;2;2;3
2588;1;1;1;1;1;1;1;0;0
2589;1;1;1;1;1;1;0;1;1
2590;1;1;1;1;1;1;1;1;2
2591;1;1;1;1;1;0;1;1;1
2592;1;1;1;1;0;3;1;1;1
2593;1;1;1;1;1;1;2;1;1
2594;1;2;1;1;3;3;3;2;2
2595;1;1;1;1;1;0;0;1;1
2596;1;1;1;1;1;0;3;1;1
2597;1;1;1;1;1;0;1;1;1
2598;1;1;1;1;1;NA;2;3;3
2599;1;1;1;1;1;NA;1;0;0
2600;1;1;1;1;1;NA;0;1;1
2601;1;1;1;1;1;1;0;0;0
2602;1;1;1;1;1;1;2;2;1
2603;1;1;1;1;1;0;0;1;1
2604;1;1;1;1;1;1;2;1;1
2605;1;1;1;1;1;0;NA;1;1
2606;1;1;1;1;1;1;2;1;1
2607;1;1;1;1;1;1;1;1;2
2608;1;1;1;1;1;1;2;1;1
2609;1;1;1;1;1;2;1;1;1
2610;1;1;1;1;1;1;2;1;1
2611;1;1;1;1;1;2;NA;1;1
2612;1;1;1;2;1;NA;NA;1;1
2613;1;1;1;1;1;1;1;1;0
2614;1;1;1;1;1;1;0;1;1
2615;1;1;1;1;1;0;1;1;1
2616;1;1;1;1;2;NA;1;1;1
2617;1;1;1;1;1;NA;2;1;1
2618;1;1;1;1;1;1;1;1;0
2619;1;2;1;1;1;1;1;1;1
2620;1;2;1;2;1;1;1;1;1
2621;1;1;1;1;1;1;1;1;2
2622;1;1;1;1;2;1;2;1;1
2623;1;1;1;1;1;0;3;4;4
2624;1;1;1;1;1;0;0;1;3
2625;1;1;1;1;0;NA;NA;1;NA
2626;1;1;1;1;1;1;2;1;2
2627;1;1;1;1;0;0;1;1;1
2628;1;1;1;1;1;1;2;2;2
2629;1;1;1;1;1;2;3;1;1
2630;1;1;1;1;1;1;1;2;1
2631;1;1;1;1;1;1;0;1;1
2632;1;1;1;1;1;0;1;0;1
2633;1;1;1;2;1;NA;1;NA;1
2634;1;1;1;1;1;0;1;1;1
2635;1;1;1;1;1;NA;1;2;1
2636;1;1;1;1;1;2;1;1;3
2637;1;1;1;1;1;1;1;1;0
2638;1;0;3;1;1;1;4;4;4
2639;1;1;1;1;2;1;1;1;1
2640;1;1;1;2;3;1;4;1;1
2641;1;1;1;1;1;0;1;1;1
2642;1;1;1;1;1;NA;2;3;3
2643;1;1;1;1;1;1;0;1;1
2644;1;1;1;1;1;1;1;2;1
2645;1;1;1;1;2;1;2;2;2
2646;1;1;1;1;1;1;1;2;3
2647;1;1;1;1;1;0;0;0;0
2648;1;1;1;1;2;1;1;1;1
2649;1;1;1;1;1;0;3;1;1
2650;1;1;1;1;1;1;2;1;1
2651;1;1;1;1;1;1;2;2;2
2652;1;1;1;1;1;1;2;3;4
2653;1;1;1;1;0;1;1;1;1
2654;1;1;1;1;1;2;1;1;1
2655;1;1;1;1;1;1;1;2;2
2656;1;1;1;1;1;1;2;1;1
2657;1;1;1;2;3;4;NA;1;1
2658;1;1;1;1;1;1;1;1;2
2659;1;1;1;1;1;1;1;1;2
2660;1;1;1;1;1;1;1;1;0
2661;1;1;1;1;1;1;2;1;1
2662;1;1;1;0;1;1;1;1;1
2663;1;1;1;1;1;0;1;1;1
2664;1;1;2;2;1;1;1;3;2
2665;1;1;1;1;1;1;2;1;1
2666;1;1;1;1;1;0;NA;3;3
2667;1;1;1;1;1;1;1;2;2
2668;1;1;1;2;2;2;3;1;1
2669;1;1;1;1;1;1;2;1;1
2670;1;1;1;1;1;0;0;1;1
2671;1;1;1;1;1;2;2;1;1
2672;1;1;1;1;2;1;1;2;2
2673;1;1;1;1;1;2;1;1;1
2674;1;1;1;1;1;1;1;1;2
2675;1;1;1;1;1;0;1;1;NA
2676;1;1;1;1;1;2;1;1;1
2677;1;1;1;1;1;0;1;1;1
2678;1;1;1;1;1;NA;0;0;1
2679;1;1;1;1;1;NA;1;1;0
2680;1;1;1;1;1;2;1;1;1
2681;1;1;1;1;1;0;1;1;1
2682;1;1;1;1;1;NA;2;1;1
2683;1;1;1;1;1;NA;2;1;1
2684;1;1;1;1;1;NA;1;2;1
2685;1;1;1;2;1;1;1;1;1
2686;1;1;1;1;2;1;1;1;3
2687;1;1;1;1;1;1;2;1;1
2688;1;1;1;1;1;1;1;2;1
2689;1;1;1;1;1;1;2;1;1
2690;1;1;1;1;1;1;2;1;1
2691;1;1;1;1;1;2;1;1;1
2692;1;1;1;1;1;1;1;1;0
2693;1;1;1;1;1;0;1;1;1
2694;1;1;1;1;1;1;2;1;3
2695;1;1;1;1;1;2;2;1;1
2696;1;1;1;1;1;2;1;1;1
2697;1;1;1;1;1;NA;1;1;0
2698;1;1;1;1;1;0;0;1;1
2699;1;1;1;1;1;1;2;1;1
2700;1;1;1;1;1;1;0;0;0
2701;1;1;1;1;1;1;1;0;1
2702;1;1;1;1;1;0;1;1;1
2703;1;1;2;1;1;1;1;1;2
2704;1;1;1;1;1;2;1;1;1
2705;1;1;1;1;1;0;0;1;1
2706;1;1;1;1;1;0;1;1;1
2707;1;1;1;1;2;1;1;1;1
2708;1;1;1;1;1;1;2;1;1
2709;1;1;1;1;1;0;NA;1;1
2710;1;1;1;1;1;NA;NA;1;0
2711;1;1;1;1;1;0;1;1;1
2712;1;2;2;2;2;2;1;2;2
2713;1;1;1;1;1;1;2;1;1
2714;1;1;1;1;1;2;1;1;1
2715;1;2;1;2;2;2;3;1;1
2716;1;1;1;1;1;0;0;1;1
2717;1;1;1;1;1;1;1;1;0
2718;1;1;1;1;1;1;1;1;0
2719;1;1;1;1;0;1;1;1;NA
2720;1;1;1;1;1;1;2;1;1
