;C1;C2;C3;D;E2;F2;G1;M1;N1
3250;1;1;1;1;0;0;1;1;1
3251;1;1;1;1;1;1;1;2;1
3252;1;1;1;2;1;3;2;2;2
3253;1;1;1;1;1;0;1;1;1
3254;1;1;1;1;1;NA;0;0;0
3255;1;1;1;1;1;NA;2;1;1
3256;1;1;1;1;1;NA;2;3;3
3257;1;1;1;1;1;2;1;1;1
3258;1;1;1;1;1;NA;0;0;0
3259;1;1;1;1;1;NA;1;1;0
3260;1;1;1;1;1;NA;0;1;1
3261;1;1;1;2;2;NA;1;1;1
3262;1;1;1;1;1;0;1;1;1
3263;1;1;1;1;1;NA;1;2;2
3264;1;1;1;1;1;NA;1;1;0
3265;1;1;1;1;1;NA;0;1;1
3266;1;1;1;2;2;2;1;1;1
3267;1;1;1;1;1;1;0;1;1
3268;1;1;1;1;1;1;2;1;1
3269;1;1;1;1;2;1;1;1;1
3270;1;1;1;1;1;1;2;1;1
3271;1;1;1;2;1;1;1;1;1
3272;1;1;1;1;1;0;1;1;1
3273;1;1;1;1;1;NA;0;1;1
3274;1;1;1;1;0;1;1;1;1
3275;1;1;1;1;1;1;1;1;2
3276;1;1;1;1;1;1;1;2;2
3277;1;1;1;0;1;0;1;1;1
3278;1;2;1;1;2;2;1;1;1
3279;1;1;1;1;1;1;1;1;2
3280;1;1;1;1;1;0;1;1;1
3281;1;1;1;1;1;NA;0;1;1
3282;1;1;1;1;1;NA;0;1;1
3283;1;1;1;1;0;NA;NA;1;3
3284;1;1;1;1;1;NA;NA;1;0
3285;1;1;1;1;1;NA;1;1;2
3286;1;1;1;1;1;NA;1;1;2
3287;1;1;1;1;1;NA;1;2;NA
3288;1;1;1;1;1;NA;0;0;NA
3289;1;1;1;1;1;NA;1;2;NA
3290;1;1;1;1;1;0;1;0;1
3291;1;1;1;1;1;2;1;2;1
3292;1;1;1;1;1;1;2;1;1
3293;1;1;1;1;1;1;1;1;0
3294;1;1;1;1;1;1;1;1;0
3295;1;1;1;1;2;1;1;1;1
3296;1;1;1;1;NA;1;2;3;4
3297;1;1;1;2;2;1;2;3;3
3298;1;1;1;1;1;0;0;0;0
3299;1;1;1;1;1;0;1;1;1
3300;1;1;1;1;1;NA;2;2;2
3301;1;1;1;1;1;1;1;1;0
3302;1;1;1;1;1;2;2;3;1
3303;1;1;1;0;1;NA;NA;NA;1
3304;1;1;1;1;1;0;1;1;0
3305;1;1;1;1;1;1;2;1;1
3306;1;1;1;1;1;1;1;1;2
3307;1;1;1;1;1;0;1;1;1
3308;1;1;1;1;1;NA;2;1;1
3309;1;1;1;1;1;NA;1;1;2
3310;1;1;1;1;1;0;1;1;1
3311;1;1;1;1;1;0;1;1;1
3312;1;1;1;1;1;NA;1;1;0
3313;1;1;1;1;1;NA;2;2;2
3314;1;1;1;1;1;NA;0;0;0
3315;1;1;1;1;2;1;1;1;1
3316;1;1;1;1;NA;1;2;1;1
3317;1;1;1;1;0;1;1;1;1
3318;1;1;1;1;1;0;1;1;1
3319;1;1;1;1;1;2;1;1;1
3320;1;1;1;1;1;NA;0;1;0
3321;1;1;1;1;1;1;1;1;2
3322;1;1;1;1;1;1;1;1;0
3323;1;1;1;1;1;1;1;2;2
3324;1;1;1;1;2;2;1;1;1
3325;1;1;1;1;1;1;2;3;4
3326;1;1;1;1;1;0;1;1;1
3327;1;1;1;1;1;1;1;1;2
3328;1;1;1;1;1;0;0;0;1
3329;1;1;1;1;1;0;0;1;1
3330;1;1;1;1;1;1;2;1;1
3331;1;1;1;1;1;1;0;1;1
3332;1;1;1;1;1;1;1;2;2
3333;1;1;1;1;1;0;1;1;1
3334;1;1;1;2;1;NA;1;1;1
3335;1;1;1;1;1;1;1;2;2
3336;1;1;1;1;1;0;1;1;1
3337;1;1;1;1;0;3;1;1;1
3338;1;1;1;1;NA;NA;2;1;1
3339;1;1;1;1;1;0;1;1;1
3340;1;1;1;1;1;0;0;1;1
3341;1;1;1;1;1;1;2;1;1
3342;1;1;1;0;1;1;1;1;1
3343;1;1;1;1;1;1;1;1;0
3344;1;1;1;1;1;0;1;1;1
3345;1;1;1;1;1;1;2;1;3
3346;1;1;1;1;1;0;1;1;1
3347;1;1;1;1;0;1;1;1;1
3348;1;1;1;1;1;1;1;0;0
3349;1;1;1;1;1;1;1;1;2
3350;1;1;1;1;2;1;1;1;1
3351;1;1;1;1;1;1;1;2;3
3352;1;1;1;1;1;2;1;1;1
3353;1;1;1;1;1;0;0;1;1
3354;1;1;1;1;1;0;0;1;1
3355;1;1;1;1;1;0;1;1;1
3356;1;1;1;1;1;1;2;1;1
3357;1;1;1;1;1;1;1;1;2
3358;1;1;1;1;1;1;2;1;1
3359;1;2;1;1;1;1;1;1;3
3360;1;1;1;1;1;1;2;1;1
3361;1;1;1;1;1;1;2;2;2
3362;1;1;1;1;1;2;2;2;2
3363;1;1;1;1;1;0;1;1;1
3364;1;2;3;2;2;NA;2;1;1
3365;1;1;1;1;1;1;2;3;2
3366;1;1;1;1;1;0;1;1;1
3367;1;1;1;1;1;NA;2;1;1
3368;1;1;2;1;1;NA;NA;1;1
3369;1;1;1;1;1;1;2;1;1
3370;1;1;1;1;2;1;2;2;2
3371;1;1;1;2;3;1;1;1;1
3372;1;1;1;1;2;1;1;1;1
3373;1;1;1;1;2;2;1;1;1
3374;1;1;1;1;2;2;1;1;1
3375;1;1;1;1;1;2;2;1;1
3376;1;1;1;1;1;0;1;1;1
3377;1;1;1;1;2;1;1;1;1
3378;1;1;1;1;1;0;3;4;1
3379;1;1;1;1;1;2;2;2;2
3380;1;1;1;1;1;1;1;2;2
3381;1;1;1;1;1;0;1;1;1
3382;1;1;1;1;1;NA;2;1;1
3383;1;1;1;1;1;2;1;1;1
3384;1;1;1;1;1;2;2;1;1
3385;1;1;1;1;1;1;0;1;1
3386;1;2;2;2;2;2;1;1;2
3387;1;1;1;1;1;2;1;1;1
3388;1;1;1;1;1;1;0;1;1
3389;1;1;1;1;1;2;1;1;1
3390;1;1;1;1;1;0;3;4;4
3391;1;1;1;1;1;0;1;1;1
3392;1;1;1;1;1;1;0;0;0
3393;1;1;1;1;1;2;1;1;1
3394;1;1;1;1;1;1;1;2;1
3395;1;1;1;1;1;0;1;1;1
3396;1;1;1;1;1;1;0;1;1
3397;1;1;1;1;1;1;1;1;2
3398;1;1;1;1;1;1;0;1;1
3399;1;1;1;1;0;3;1;1;1
3400;1;1;1;1;1;2;1;1;1
3401;1;1;1;1;1;1;2;1;1
3402;1;1;1;1;1;1;2;2;2
3403;1;1;1;1;1;0;1;1;1
3404;1;1;1;1;1;NA;2;2;2
3405;1;1;1;2;2;NA;NA;NA;NA
3406;1;1;1;1;1;NA;2;3;4
3407;1;1;1;1;1;2;1;1;1
3408;1;1;1;1;1;0;1;1;1
3409;1;1;1;1;2;1;1;1;1
3410;1;1;1;1;1;0;0;1;3
3411;1;1;1;1;1;1;2;3;3
3412;1;1;1;1;1;0;1;1;1
3413;1;1;1;1;1;NA;1;2;2
3414;1;1;1;1;1;0;1;1;1
3415;1;2;1;3;1;NA;1;1;1
3416;1;1;1;0;1;NA;3;1;1
3417;1;1;1;1;1;NA;2;1;1
3418;1;1;1;1;2;NA;NA;1;1
3419;1;1;1;0;0;0;0;1;1
3420;1;1;1;0;0;0;1;1;1
3421;1;1;1;0;0;0;0;1;1
3422;1;1;1;1;1;1;2;1;1
3423;1;1;1;1;1;0;1;3;1
3424;1;1;1;1;1;0;3;1;0
3425;1;1;1;1;1;0;1;1;1
3426;1;1;1;1;1;0;1;1;1
3427;1;1;1;1;1;1;1;2;2
3428;1;1;1;1;1;0;0;0;0
3429;1;1;1;1;2;1;1;1;1
3430;1;1;1;1;1;1;1;1;2
3431;1;1;1;1;1;0;1;1;1
3432;1;1;1;1;1;NA;2;3;1
3433;1;1;1;1;2;1;1;1;3
3434;1;1;1;1;1;1;2;1;1
3435;1;1;1;1;1;0;1;1;1
3436;1;1;1;1;1;NA;1;0;0
3437;1;1;1;1;1;NA;2;2;1
3438;1;1;1;1;1;2;1;1;1
3439;1;1;1;1;1;1;0;3;3
3440;1;1;1;1;1;1;1;2;1
3441;1;1;1;1;1;1;1;2;1
3442;1;1;1;1;1;1;1;1;2
3443;1;1;1;1;1;0;0;1;1
3444;1;1;1;1;1;1;1;0;0
3445;1;1;1;1;1;1;2;3;4
3446;1;1;1;1;1;0;NA;NA;NA
3447;1;1;1;1;1;0;1;1;1
3448;1;1;1;1;1;2;2;1;1
3449;1;1;1;1;1;1;0;0;1
3450;1;1;1;1;1;0;1;1;1
3451;1;1;2;2;2;NA;2;2;1
3452;1;1;1;1;1;1;1;2;2
3453;1;1;1;1;0;1;1;1;1
3454;1;1;1;1;1;0;3;4;5
3455;1;1;1;1;1;0;1;1;1
3456;1;2;1;3;3;NA;1;1;1
3457;1;1;1;1;1;NA;2;3;4
3458;1;1;1;1;1;NA;1;1;2
3459;1;1;1;1;1;NA;0;3;3
3460;1;1;1;1;1;NA;2;1;1
3461;1;1;1;1;0;NA;0;1;1
3462;1;1;1;1;1;NA;2;1;1
3463;1;1;1;1;1;NA;2;1;0
3464;1;1;1;1;1;0;0;1;1
3465;1;1;1;1;1;0;3;1;1
3466;1;1;1;1;1;2;1;1;1
3467;1;1;1;1;1;1;2;1;1
3468;1;1;1;1;1;0;NA;1;1
3469;1;1;1;1;1;NA;NA;1;0
3470;1;1;1;1;1;0;NA;1;0
3471;1;1;1;1;1;1;2;1;1
3472;1;1;1;1;1;2;1;1;1
3473;1;1;1;0;0;NA;0;0;0
3474;1;1;1;1;1;0;0;0;0
3475;1;1;1;1;1;0;1;1;1
3476;1;1;1;2;2;NA;2;1;1
3477;1;1;1;1;1;NA;1;2;2
3478;1;1;1;1;1;2;1;1;1
3479;1;1;1;1;1;0;0;1;1
3480;1;1;1;1;1;0;1;1;0
3481;1;1;1;1;1;1;2;1;1
3482;1;1;1;1;1;3;1;2;3
3483;1;1;1;1;1;2;1;1;1
3484;1;1;1;1;1;0;0;0;0
3485;1;1;1;1;1;1;2;1;1
3486;1;1;1;1;1;0;1;1;1
3487;1;1;1;1;1;NA;1;1;2
3488;1;1;1;1;1;NA;0;0;0
3489;1;1;1;1;1;1;1;1;2
3490;1;1;1;1;1;1;2;1;1
3491;1;1;1;1;1;1;1;1;2
3492;1;1;1;1;1;0;1;1;1
3493;1;1;1;1;2;NA;1;1;1
3494;1;1;1;1;1;NA;2;2;2
3495;1;1;1;1;1;1;2;1;1
3496;1;1;1;1;1;0;NA;1;1
3497;1;1;1;1;1;1;NA;0;0
3498;1;1;1;1;1;1;2;1;1
3499;1;1;1;1;1;2;NA;0;0
3500;1;1;1;2;2;0;0;0;0
3501;1;1;1;1;1;1;2;1;1
3502;1;1;1;1;1;0;0;1;0
3503;1;1;1;1;0;0;1;1;1
3504;1;1;1;1;1;1;0;1;1
3505;1;1;1;2;2;1;1;1;1
3506;1;1;1;1;1;2;2;1;1
3507;1;1;1;1;1;0;1;1;0
3508;1;1;1;1;1;1;1;2;1
3509;1;0;1;1;1;3;4;4;4
3510;1;1;1;0;1;1;1;1;1
3511;1;1;1;1;1;0;1;1;1
3512;1;1;1;1;1;0;3;4;5
3513;1;1;1;1;1;0;1;1;1
3514;1;2;1;1;1;1;2;1;1
3515;1;1;1;1;1;2;3;4;5
3516;1;1;1;1;1;0;1;1;1
3517;1;1;1;1;1;NA;0;0;0
3518;1;1;1;2;1;3;1;1;1
3519;1;1;1;1;1;2;3;3;3
3520;1;1;1;1;1;2;1;1;1
3521;1;1;1;1;1;NA;2;1;1
3522;1;1;1;1;1;0;1;1;1
3523;1;1;1;1;1;NA;0;1;1
3524;1;1;1;1;1;2;1;1;1
3525;1;1;1;1;1;NA;2;1;1
3526;1;1;1;1;1;NA;1;0;1
3527;1;1;1;1;1;1;1;1;0
3528;1;1;1;1;1;1;0;0;NA
3529;1;1;1;1;1;1;2;1;NA
3530;1;1;1;2;2;2;1;1;NA
3531;1;1;1;1;1;1;0;1;NA
3532;1;1;1;1;1;1;2;1;NA
3533;1;1;1;1;1;0;0;1;NA
3534;1;1;1;1;2;1;1;1;NA
3535;1;1;1;1;1;1;0;1;NA
3536;1;1;1;1;1;0;1;1;NA
3537;1;1;1;1;1;NA;2;1;NA
3538;1;1;1;1;1;0;0;1;NA
3539;1;1;1;1;1;1;0;1;NA
3540;1;1;1;1;0;1;NA;1;NA
3541;1;1;1;1;1;0;1;1;NA
3542;1;1;1;1;1;0;1;1;NA
3543;1;1;1;1;1;0;1;1;NA
3544;1;1;1;1;1;1;2;1;1
3545;1;1;1;1;1;1;0;0;0
3546;1;1;1;1;1;1;1;1;2
3547;1;1;1;1;1;1;2;2;2
3548;1;1;1;1;1;1;2;1;1
3549;1;1;1;1;1;0;NA;1;1
3550;1;1;1;1;1;0;1;1;1
3551;1;1;1;1;1;1;1;1;2
3552;1;1;1;1;1;1;2;2;2
3553;1;1;1;1;1;1;1;1;2
3554;1;1;1;1;1;1;2;1;1
3555;1;1;1;1;2;1;1;1;1
3556;1;1;1;1;1;0;3;1;1
3557;1;1;1;1;1;0;0;1;1
3558;1;1;1;1;1;1;2;1;1
3559;1;1;1;1;1;1;2;3;3
3560;1;1;1;1;1;1;2;1;1
3561;1;1;1;1;1;1;0;1;1
3562;1;1;1;1;1;2;2;1;1
3563;1;1;1;1;1;1;2;1;1
3564;1;1;1;1;1;1;2;1;1
3565;1;1;1;1;2;1;1;1;1
3566;1;1;1;1;1;1;1;1;0
3567;1;1;1;1;1;1;2;1;NA
3568;1;1;1;1;1;2;2;1;1
3569;1;1;1;1;1;2;1;1;1
3570;1;1;1;1;1;2;1;3;3
3571;1;1;1;1;1;1;2;1;1
3572;1;1;1;1;1;1;2;1;1
3573;1;1;1;1;1;1;NA;1;2
3574;1;1;2;1;1;1;1;1;1
3575;1;1;1;1;1;1;1;1;0
3576;1;1;1;1;1;0;0;3;1
3577;1;1;1;1;1;1;0;3;3
3578;1;1;1;1;1;1;2;2;1
3579;1;1;1;1;1;1;1;1;2
3580;1;1;2;1;1;1;1;2;1
3581;1;1;1;1;1;1;2;1;2
3582;1;1;1;1;1;1;0;0;1
3583;1;1;1;1;1;1;2;2;2
3584;1;1;1;1;1;1;0;0;0
3585;1;1;1;1;1;1;2;1;1
3586;1;1;1;1;1;1;2;1;1
3587;1;1;1;1;1;1;1;2;2
3588;1;1;1;1;1;1;2;1;1
3589;1;1;1;2;1;1;NA;1;1
3590;1;1;1;0;0;1;NA;0;0
3591;1;1;1;1;2;1;NA;0;0
3592;1;1;1;1;1;1;0;3;1
3593;1;1;1;1;1;2;1;1;1
3594;1;1;1;1;1;0;1;0;0
3595;1;1;1;1;1;0;1;1;1
3596;1;1;1;1;1;NA;2;1;0
3597;1;1;1;1;2;NA;NA;1;NA
3598;1;1;1;1;1;1;1;1;2
3599;1;1;1;1;1;1;1;1;0
3600;1;1;1;1;1;0;1;1;1
3601;1;1;1;1;1;1;2;1;1
3602;1;1;1;1;1;1;1;2;1
3603;1;1;1;1;1;0;1;NA;1
3604;1;1;1;1;1;0;1;1;1
3605;1;1;1;1;1;NA;1;1;2
3606;1;1;1;1;1;1;2;1;2
3607;1;1;1;1;1;0;3;1;1
3608;1;1;1;1;0;0;0;1;1
3609;1;1;1;1;1;0;1;1;1
3610;1;1;1;1;1;NA;2;1;1
3611;1;1;1;1;1;NA;2;1;1
3612;1;1;1;1;1;1;2;1;2
3613;1;1;1;1;1;3;2;3;4
3614;1;1;1;1;1;1;1;1;0
3615;1;1;1;1;1;1;2;3;3
3616;1;1;1;1;1;0;NA;NA;NA
3617;1;1;1;1;1;0;1;1;NA
3618;1;1;1;1;1;2;3;2;4
3619;1;1;1;1;1;0;1;1;1
3620;1;1;1;1;1;2;1;1;1
3621;1;1;1;1;1;0;3;3;3
3622;1;1;1;1;2;1;1;1;1
3623;1;1;1;1;1;1;2;1;1
3624;1;1;1;0;1;3;1;0;0
3625;1;1;1;NA;2;NA;2;NA;NA
3626;1;0;0;NA;0;NA;0;NA;NA
3627;1;1;1;1;1;1;1;0;0
3628;1;1;1;1;1;1;2;NA;NA
3629;1;1;1;1;1;1;2;NA;NA
3630;1;1;1;0;1;1;1;NA;NA
3631;1;1;1;1;1;0;1;NA;NA
3632;1;1;1;2;2;1;1;NA;NA
3633;1;1;1;1;1;1;2;NA;NA
3634;1;2;2;2;2;2;2;NA;NA
3635;1;1;1;1;1;1;2;NA;NA
3636;1;1;1;1;1;0;1;NA;NA
3637;1;1;1;1;1;1;2;NA;NA
3638;1;1;1;1;1;0;1;NA;NA
3639;1;1;1;1;1;0;1;NA;NA
3640;1;1;1;1;1;1;2;NA;NA
3641;1;1;1;1;1;1;2;NA;NA
3642;1;1;1;1;1;0;1;NA;NA
3643;1;1;1;1;1;2;1;NA;NA
3644;1;1;1;1;1;0;1;NA;NA
3645;1;1;1;1;1;2;1;NA;NA
3646;1;1;1;1;1;NA;0;NA;NA
3647;1;1;1;1;1;NA;2;NA;NA
3648;1;1;1;1;1;0;0;NA;NA
3649;1;1;1;1;1;1;0;NA;NA
3650;1;1;1;1;1;0;1;NA;NA
3651;1;0;0;0;0;NA;1;NA;NA
3652;1;1;1;1;1;NA;2;NA;NA
3653;1;1;1;1;1;2;1;NA;NA
3654;1;1;1;1;1;0;1;NA;NA
3655;1;1;1;2;2;NA;1;NA;NA
3656;1;1;1;1;1;0;0;NA;NA
3657;1;1;1;1;1;0;0;NA;NA
3658;1;1;1;1;1;1;2;NA;NA
3659;1;1;1;1;1;1;2;NA;NA
3660;1;1;1;1;1;0;NA;NA;NA
3661;1;1;1;1;1;2;1;NA;NA
3662;1;1;1;1;1;1;2;NA;NA
3663;1;1;1;1;1;2;1;NA;NA
3664;1;1;1;1;1;NA;2;NA;NA
3665;1;1;1;1;1;1;2;NA;NA
3666;1;1;1;1;1;1;2;NA;NA
3667;1;0;1;1;3;1;0;NA;NA
3668;1;1;1;1;1;1;0;NA;NA
3669;1;1;1;1;1;1;2;NA;NA
3670;1;1;1;1;2;1;NA;NA;NA
3671;1;2;2;2;2;2;2;NA;NA
3672;1;1;1;1;1;1;2;NA;NA
3673;1;1;1;2;2;2;1;NA;NA
3674;1;1;1;1;2;1;0;NA;NA
3675;1;1;1;1;1;0;0;NA;NA
3676;1;1;1;1;1;2;1;NA;NA
3677;1;1;1;1;1;0;1;NA;NA
3678;1;1;1;1;2;1;1;NA;NA
3679;1;1;1;1;1;1;0;NA;NA
3680;1;1;1;1;1;1;2;NA;NA
3681;1;1;1;2;2;2;NA;NA;NA
3682;1;1;1;0;0;0;1;NA;NA
3683;1;1;1;1;1;0;0;NA;NA
3684;1;1;1;1;1;1;2;NA;NA
3685;1;1;1;1;1;0;1;NA;NA
3686;1;1;1;2;3;3;1;NA;NA
3687;1;1;2;1;1;1;1;NA;NA
3688;1;1;1;2;2;3;4;NA;NA
3689;1;1;1;1;1;1;2;NA;NA
3690;1;1;1;1;1;0;1;NA;NA
3691;1;1;1;2;2;NA;1;NA;NA
3692;1;1;1;1;1;NA;2;NA;NA
3693;1;1;1;1;1;1;2;NA;NA
3694;1;1;1;1;1;1;2;NA;NA
3695;1;1;1;1;1;1;2;NA;NA
3696;1;1;1;1;1;1;2;NA;NA
3697;1;1;1;1;1;1;2;NA;NA
3698;1;1;1;1;1;0;NA;NA;NA
3699;1;1;1;2;2;3;2;NA;NA
3700;1;1;1;1;0;1;1;NA;NA
3701;1;1;1;1;2;1;1;NA;NA
3702;1;1;1;0;NA;0;0;NA;NA
3703;1;1;1;2;2;2;1;NA;NA
3704;1;1;1;2;1;1;0;NA;NA
3705;1;1;1;1;1;1;1;0;0
3706;1;2;1;2;2;2;1;NA;NA
3707;1;1;1;1;1;1;2;NA;NA
3708;1;1;1;1;1;1;2;NA;NA
3709;1;1;1;1;1;0;1;NA;NA
3710;1;0;1;1;1;1;0;NA;NA
3711;1;1;1;1;1;1;2;NA;NA
3712;1;1;1;1;1;2;NA;NA;NA
3713;1;1;1;1;1;0;1;NA;NA
3714;1;1;1;1;1;1;2;NA;NA
3715;1;1;1;1;0;0;0;NA;NA
3716;1;1;1;1;1;1;2;NA;NA
3717;1;1;1;1;1;1;0;NA;NA
3718;1;1;1;1;1;0;1;NA;NA
3719;1;1;1;1;0;1;1;NA;NA
3720;1;1;1;0;1;1;1;NA;NA
3721;1;1;1;1;0;1;1;NA;NA
3722;1;1;1;1;0;1;1;NA;NA
3723;1;2;1;1;NA;1;1;NA;NA
3724;1;1;1;1;1;1;2;NA;NA
3725;1;1;1;1;1;1;2;NA;NA
3726;1;1;1;1;1;0;1;NA;NA
3727;1;1;1;1;1;NA;2;NA;NA
3728;1;0;1;1;0;NA;1;NA;NA
3729;1;1;1;1;1;1;2;NA;NA
3730;1;1;1;1;1;0;3;NA;NA
3731;1;1;1;1;1;0;1;NA;NA
3732;1;1;1;1;1;1;2;NA;NA
3733;1;1;1;1;1;1;0;NA;NA
3734;1;1;1;1;1;0;1;NA;NA
3735;1;1;1;1;1;0;1;NA;NA
3736;1;1;1;1;1;1;0;NA;NA
3737;1;1;1;1;1;2;NA;NA;NA
3738;1;1;1;1;0;1;1;NA;NA
3739;1;1;1;2;NA;1;1;NA;NA
3740;1;1;1;1;1;1;2;NA;NA
3741;1;1;1;2;2;1;3;NA;NA
3742;1;1;1;1;1;0;3;NA;NA
3743;1;1;1;1;1;1;2;NA;NA
3744;1;1;1;1;1;0;NA;NA;NA
3745;1;1;1;1;1;1;2;NA;NA
3746;1;1;1;2;2;2;1;NA;NA
3747;1;1;1;1;1;1;0;NA;NA
3748;1;1;1;1;1;1;0;NA;NA
3749;1;2;2;2;2;2;2;NA;NA
3750;1;1;1;1;1;1;0;NA;NA
3751;1;1;1;1;2;1;1;NA;NA
3752;1;1;1;1;1;0;1;NA;NA
3753;1;1;1;1;1;2;3;NA;NA
3754;1;1;1;1;1;2;1;NA;NA
3755;1;1;1;1;1;1;1;0;0
3756;1;2;1;1;1;1;3;NA;NA
3757;1;1;1;1;1;1;0;NA;NA
3758;1;1;1;1;1;1;2;NA;NA
3759;1;1;1;1;1;0;1;NA;NA
3760;1;2;1;1;1;NA;1;NA;NA
3761;1;1;1;0;1;NA;0;NA;NA
3762;1;1;1;1;1;NA;2;NA;NA
3763;1;1;1;1;1;1;0;NA;NA
3764;1;1;1;1;1;1;2;NA;NA
3765;1;1;1;1;1;1;2;NA;NA
3766;1;1;1;1;2;1;1;NA;NA
3767;1;1;1;1;1;2;1;NA;NA
3768;1;1;1;1;1;0;1;NA;NA
3769;1;1;1;1;1;1;2;NA;NA
3770;1;2;1;2;2;2;1;NA;NA
3771;1;1;1;1;1;0;1;NA;NA
3772;1;1;1;1;1;0;1;NA;NA
3773;1;1;1;1;1;0;1;NA;NA
3774;1;1;1;1;1;0;1;NA;NA
3775;1;2;1;2;2;3;2;NA;NA
