Nb de leçons divergente entre l'édition et témoin :872		
Nb de lieux variants en commun avec N :76		
		
Lemme 		
si	19	
i	12	
de	12	
li	11	
a	7	
il	7	
et 	6	
tout	5	
molt	5	
ce	4	
je	4	
ne	4	
en	4	
se	3	
la	3	
devant	3	
seinz	3	
sa	2	
les	2	
bone	2	
encore	2	
ja	2	
por	2	
tot	2	
grant	2	
tant	2	
qe	2	
lor	2	
foles	2	
Un autre miracle	2	
nos	2	
seint	2	
Et	2	
un	2	
mout	2	
Mes	2	
toz	2	
le	2	
mal	1	
aua bien	1	
es escriptures (#C2 #C3 #D)	1	
toutes	1	
vint	1	
a la court	1	
tote	1	
seinte	1	
si li dist	1	
trespercerai	1	
delde pais	1	
plus	1	
Seinz Martins lileur respondidist q'il estoit crestiens. Et cil li		
                  demanda s'il avoit poor et s'il ertestoit en grant dotancedoteen paour et en doutance	1	
aprés ce vint	1	
fu	1	
et preudome	1	
de la vile	1	
tenir neet	1	
d'parune voie	1	
a lui	1	
erent	1	
venue	1	
Et chascuns tient a grant savoir. Que la ouonu on doit doner souvent. Doinst a chascun pou ou noient. Mes je vous di que mal esploite. Qui tout a retenir couvoite, Car morir couvient en la fin. Qui souvendroit de seint		
                          Martin. Et qui ses voies ensivroit. Ja certes avers ne serroit. Ne n'auroit en lui felonie. Ne mauvestié ne vilonie. Si en devroit bien sovenir: A tous ceus qui cuidentdoivent morir. Mes autresas autres ne le dïentdi je mie. Qi la mort tienent a folie. NeEt qui ne cuident ja finirmorir. Ne de cestce siecle departir. 	1	
qe je ne vos die	1	
de la contree	1	
qe ce vint a unau jor	1	
Si com seinz Martins resuscita un		
              mort	1	
qi venoit	1	
Si vit	1	
qe ce fust autre chose, car il cuidaquida et crut	1	
q'il	1	
conmença li uns l'autre a esgarderregardera regarder	1	
granz	1	
de paiens	1	
ouel temple	1	
Si com il ardi un templeun temple de paiens	1	
estoient	1	
et sauvee	1	
Si com il abati un temple	1	
et tuit cil	1	
Et si comla ou il gisoitgisoit a terre	1	
estoit	1	
vint avers lui	1	
et atendoientatendirent	1	
Si com il delivra le serjant au conselle	1	
Adonc	1	
en sa meson	1	
par	1	
par	1	
de quanq'il pot	1	
Si com il chaça le deable hors d'une		
              meson	1	
Uns miracles de seint Martin	1	
et distregehisli distjehi	1	
et fors de doutance	1	
Uns autres miracles	1	
qi	1	
avint	1	
Uns autres miracles	1	
entree	1	
Si com il rendi a un home son oel 	1	
puis	1	
Si com il cheï del cenailldou cheval	1	
pleniere	1	
porter	1	
Tel signorie et tel hautescesi grant bien et si grant hautescheet si grant bien et si grant haultece Qe nus deviser nel sauroitporroit, Ja tant ne s'en entremetroitChertes bon porçachier feroit Riches, povresRiche et povre conmunement. Qiqu'il a celtel esjoïssement. Peüssent venir sanz desfense. Et cil qi la venir ne penseparvenir n'i pense. Estil est certesentrés en molt male voie,  Car li deables le desvoie. Qi oaavec lui est soir et matin. Qi la vie ot de seint		
                          Martin, Aucun bien en doit		
                        retenir,  Car del bien doit bien sovenir. Le mal doit l'en lessier aler. Ce oiai oï sovent dire et conter. Qe del bien doit nestresieut venir li biensseut li biens venir,  Del mal le malli maus as ancïensne puet fallir. Ne vos en sai plus qe retraire. BuerBien fu nés qi le bien puet feire,  Car Dex l'aime, mon essïent. 	1	
trestoz	1	
si granz	1	
veoir	1	
li deables	1	
malveses	1	
et leissoient	1	
q'il dist	1	
te	1	
et molt blanchede grant blanchorde grant dolçor	1	
tant	1	
aprés	1	
et cele parole	1	
laver	1	
ne li feus	1	
mie	1	
ce q'il morust	1	
de sa fin	1	
et chaçoient	1	
fet	1	
qe leiz ne	1	
tuit	1	
premiers	1	
avoir	1	
dementieresendementresendementiers q'il fuert en vievivoit	1	
de Poitiers	1	
dont	1	
Qi del trestottot nos assegureraseüreen asseüre. Et qi la verité en dist, 	1	
Tout ausisitot si com SevrinsSeverius l'escrist. 	1	
Qi sa vie nos a retrete. ElDelDe latin qi molt bien l'a feteen romans bien faite. Au tiesmoing ceus qi l'ont leüeseüe. Et tote oïe et entendue.	1	
chose	1	
evesque	1	
toute	1	
a ces paroles	1	
Si comLa ou il estoient en cele doutance	1	
blans	1	
et il li demanderent qi ilq'il estoit	1	
venuz	1	
et misentle mistrent	1	
		
		
		
Leçons d'ordre sémantique (426)		
Pourcentage : 48.853211009174316		
Nb de leçons en commun avec C2 :61		
Nb de lieux variants en commun avec C2 :76		
		
Nb de leçons en commun avec C3 :33		
Nb de lieux variants en commun avec C3 :41		
		
Nb de leçons en commun avec D :155		
Nb de lieux variants en commun avec D:177		
		
Nb de leçons en commun avec G1 :80		
Nb de lieux variants en commun avec G1 :148		
		
Nb de leçons en commun avec M1 :66		
Nb de lieux variants en commun avec M1 :126		
		
Nb de leçons en commun avec N :70		
Nb de lieux variants en commun avec N :150		
		
Lemme 	Leçon	
en	a (C2 D E2 M1 N)	9
ensus	hors (E2)	9
si	et (D E2)	9
q'il	que (E2)	8
a	en (E2 N)	8
li	si (C3 E2)	6
la	les (D E2)	5
si	qu'il (E2)	5
de	pour (E2)	4
s'a	se (E2)	4
de	des (C2 C3 D E2 M1 N)	4
l'en	le (E2)	3
q'il	qui (E2 G1)	3
defors	dehors (E2 G1)	3
i	il (C3 D E2 G1 M1 N)	3
removoir	remuer (D E2)	3
sa	la (E2)	3
del	de (C2 E2 N)	2
Adonc	dont (E2)	2
de	au (E2)	2
rien	chose (E2)	2
venir	avenir (E2)	2
si	et si (D E2)	2
n'ot	non (D E2 G1)	2
la	cele (E2)	2
ensamble	ensemble o lui (D E2)	2
ce	cel (G1 E2)	2
si	li (E2)	2
vers	envers (E2)	2
estoit	l'avoit (E2)	2
deguerpir	guerpir (E2 M1 N)	2
l'avoit	avoit (D E2 M1 N)	2
doute	doutance (E2 N)	2
el	on (E2)	2
departi	parti (C3 D E2 G1)	2
Si	qi (D E2)	2
averont	auront (C3 D E2)	2
conme	si conme (E2 M1 N)	2
Conde	Tonde (E2)	2
n'en	ne (E2)	2
a	o (E2)	2
dementieres	dementres (E2)	2
De .seint. Martin	Ci conmance la vie monseigneur saint Martin qui fu arcevesques de Tours	
                et puis emprés ses miracles ensuianz (E2)	1	
la mort	la mort vient (E2)	1
poindera	prendra (D E2 G1 M1)	1
en tel maniere	ci (E2)	1
q'il les enmeine	qui les enmeine (C3 E2 G1 M1 N)	1
Pannone	Pantione (E2)	1
Ysabbarie	Ysapharie (E2 G1 M1 N)	1
covoita	conmença (E2 G1 N)	1
mener	amer (E2)	1
chevaliers	chevaliers fez (D E2)	1
pitié	bonté (E2)	1
si ert il si douz et si pius	si ert il dolz et pius (C3 D E2 M1 N)	1
c'on en lui veoit	qu'il avoir en lui (E2)	1
mie	mie encore (E2)	1
parvindrent	vindrent (E2 G1 M1 N)	1
derrieres	derrains (D E2)	1
a desmesure	et desmuserable (E2)	1
partie	moitié (E2 M1 N)	1
regardast et coneüst	coneüst et esgardast (E2)	1
Vangione	Angione (E2)	1
estoit costume	estoit acostumé (C2 D E2 M1)	1
vit	viut (E2)	1
serai	feré (E2)	1
segniez	signes (E2)	1
volenté	vertu (C2 D E2)	1
entre	encontre (E2)	1
prova	esprouva (D E2)	1
a	pres de (E2)	1
le	l'en (E2 M1)	1
liu trestorné	destour (E2)	1
trespassé	passé (C2 C3 D E2 G1 M1 N)	1
seinz	saint home (E2 G1 M1 N)	1
seinte loy	la sainte loi (D E2)	1
secce	semence (E2)	1
laidengierent	lesdengoient (E2)	1
celui	lui (E2)	1
mie	pas (D E2)	1
rot	ot (C2 C3 D E2 G1 M1 N)	1
un jour	une fois (E2)	1
torna	ala (E2)	1
si estoit	s'estoit (C2 C3 D E2 G1 M1 N)	1
li seinz hom	saint Martin (E2)	1
qiavec qui la estoient	de la meson (E2)	1
Rurtius	Rutius (E2)	1
l'eslection	election (E2)	1
as evesqes	a l'evesque (E2)	1
li	en lui (C2 D E2)	1
en abit	en l'abit (C2 C3 D E2)	1
La	Sa (E2)	1
deciple	si desciple (D E2 N G1 M1 N)	1
l'amoient	amoient lui (D E2 N G1 M1)	1
estoient	avoient (D E2)	1
poil	soie (C2 D E2 G1)	1
por plus (#C2 #C3 #D #M1)	plus (C1 E2 G1 N)	1
eüssent	fesoient (E2)	1
des	d'eus (C2 D E2 M1 N)	1
trestot	tout (E2)	1
empriés	aprés (E2 G1 M1)	1
Miracles de seint Martin	Ci conmancent les miracles saint Martin que nostre Sires fesoit pour	
              lui (E2)	1	
iluec	i (E2)	1
prestres	pasteurs (E2)	1
seüst fere	eüst fete (C2 D E2)	1
priveement	tout priveement (D E2)	1
o lui	ensemble o li (C2 C3 D E2)	1
ooient	oïrent (D E2)	1
biere	litiere (C2 C3 D E2)	1
environ	parmi (E2)	1
porrent	pooient (E2)	1
se porpensoient	penssoient (D E2)	1
comportoient	portoient (E2)	1
d'oster	de lever (E2)	1
li hom	li seinz hom (C3 D E2 G1 M1 N)	1
et droit et lonc	et droit (C2 C3 E2)	1
le temple aidié	aidié le temple (E2)	1
il ne li voloient mie	por ce ne vouloient il mie (E2)	1
a trenchier	apreschier (E2)	1
lui	nullui (E2)	1
s'il	cil (E2)	1
rieng	nule rien (D E2 N)	1
et sanz doutancedoute	le cuer et le courage (E2)	1
seinte	vraie (E2)	1
retorna	torna (E2 M1)	1
pou	un poi (E2 G1 M1 N)	1
esgarder	eus garder (D E2)	1
destruisoit	establissoit (E2)	1
establissoit il et faisoit	il destruisoit ceulz des paiens et tous les temples et fesoit (E2)	1
creoient	tenoient (D E2)	1
errant	errament (C2 D E2 G1 M1 N)	1
treoit	crioit (E2)	1
garantie	garie et salvee (E2 M1)	1
des	es (E2)	1
li seinz hom	seinz Martins (C2 D E2)	1
granz	grandismes (D E2)	1
entrepris	empris (E2)	1
totes	trestous (E2)	1
despire	destruire (E2)	1
evesqe	preudome qui evesque estoit (E2)	1
arriere	a terre (C2 D E2)	1
creance	la creance (E2)	1
celui	cestui (D E2)	1
en un	el (C2 E2)	1
guisse	eglise (C2 E2)	1
environ	entour (E2 G1 M1 N)	1
le	son (E2)	1
li coutres	et li coutres (C2 D E2)	1
Par	Et par (E2)	1
de verité	de Dieu et de vérité (E2)	1
reqerre	querre (E2)	1
la	sa (E2)	1
q'il	que ce (D E2)	1
serz	saint hom (E2 G1)	1
cels	a cels (D E2 G1)	1
dist	li dist (D E2)	1
terme	tans (D E2)	1
la	une (D E2)	1
se	s'en (D E2 G1 N)	1
furent	en furent (C2 C3 D E2 G1)	1
el	ou (E2)	1
meson	mesnie (D E2 G1 M1 N)	1
vint	vit (E2)	1
poesté	pooir (E2)	1
trest	retrest (C2 D E2)	1
sor	devant (E2)	1
oiant	voiant (E2)	1
receüe	recouvree (D E2)	1
seinz	haus (E2)	1
Arborius	Abrius (D E2)	1
cel	tel (E2)	1
adolee	atournee (E2)	1
cuidoit	cuidoit ja (D E2)	1
maladie	grant maladie (E2)	1
Arborius	Arbrius (D E2)	1
la vesteüre	l'abit (E2)	1
toucha	atoucha (E2 D G1 M1)	1
son oel	a son oel (D E2 M1 N)	1
fu	si fu (C2 D E2)	1
plus	au plus (D E2 G1)	1
del	d'un (E2)	1
eü	receü (E2)	1
m'en	me (E2)	1
contrees	parties (E2)	1
ançois q'il	ne mie (E2)	1
table	sa table (E2 G1 M1)	1
en	ne en (E2)	1
pluiseurs	tiex (E2)	1
regne	roiaume (E2)	1
ot	sot (E2)	1
cel	l' (E2 G1)	1
si grant joie l'en crut	il en ot si grant joie (E2)	1
meintenant	tout maintenant (E2)	1
s'assist	se sist (E2)	1
honorer	honorer et servir (E2)	1
premier	primerain (C2 C3 D E2 M1 N)	1
donast	baillast (E2)	1
q'	com (C2 C3 D E2 M1 N)	1
com	si com (D E2)	1
comans	conmandemenz (C2 C3 D E2)	1
joie	grant joie (D E2)	1
tel	grant (D E2)	1
maniere	merveille (E2)	1
desirroit molt a aler 	disoit qu'il iroit et molt en avoit grant desirrier (C2 D E2)	1
Severus	Serenus (E2)	1
Maximiens	Maximes (D E2 M1 N)	1
tost	tantost (D E2)	1
meintes choses	molt de choses (E2 M1 N)	1
corrociez	tourmentés (E2)	1
reconta	conta (E2 G1 M1)	1
aler	a aler (E2)	1
li demanderentdemandoient	avec estoient (E2)	1
jou	limon (E2)	1
freres	moinnes (E2)	1
conté	raconté (E2)	1
movoit	esmouvoit (D E2 N)	1
reconvertiz	entre converti (E2)	1
respondoit	respondi (C2 E2)	1
purgier	espurgier (E2 G1 N)	1
devant issu	devant sailli et eissu (C2 D E2)	1
avin	dist (E2)	1
O	Or (E2 G1)	1
com	conment (E2)	1
estoit	est (E2)	1
envers	vers (E2)	1
merite	vie et de bonne merite (E2)	1
avint	covint (E2)	1
molt volentiers celui	celui volentiers (E2)	1
par ce il	par ce qu'il (C2 C3 E2 G1 M1 N)	1
seinz hom	bons homs (E2)	1
habitoit	estoit (E2)	1
meintes	moltes (C2 C3 D E2)	1
si c'on	si conme l'en (E2 G1)	1
encontre	en contençon (E2)	1
demostrast	moustrast (E2 G1)	1
mostrer	demorer (E2)	1
recomencierent	conmencierent (E2 G1 M1 N)	1
avienent	amenerent a bon chief (E2)	1
Rufus	Refus (D E2)	1
raconterent	racontent (C2 D E2)	1
premiers	premereins (C2 C3 D E2 M1 N)	1
Je sui  Crist	Jhesu Crist (C2 D E2)	1
je sui Crist	je suis Jhesu Crist (E2 G1)	1
fumiere	fumee (D E2 G1)	1
ja (#C3)	ije (C1 C2 D E2 G1 M1 N)	1
les	nos (E2 G1)	1
encontre	contre (E2 G1 N)	1
feire	fere a nous (E2)	1
ne sousfrisse	a fere (D E2)	1
des	des cors aus (D E2)	1
costume	acostumé (E2 G1 M1)	1
tenvene	tendre (D E2)	1
male aise	malese (E2)	1
deseur	seur (E2 M1 N)	1
esprist el fuerre	prist on fuerre (E2)	1
car il	car il estoit en freeur et (C2 D E2)	1
qe	si que (D E2)	1
signum crucis	le signe de la croiz (D E2 G1)	1
autre	nul (E2)	1
qe feïssent	ne plus que (E2)	1
roses	rousees (C2 C3 D E2 N)	1
parmenable	pardurable (E2)	1
grant piece le tens	grant piece devant le temps (E2)	1
devoit	deüst (E2)	1
lonc tens	longuement (E2 G1 M1 N)	1
bon	bien (E2)	1
c'est	ce (E2)	1
maniere	martire (E2)	1
et si	ainsinc (E2)	1
desertes	diverses (C2 D E2 G1)	1
arrester	n'arester (E2)	1
humeins cors	cors humains (E2)	1
oiseaus	eulz (E2)	1
conmander	conmendement (E2)	1
faillir	deffaillir (C2 D E2 G1)	1
entor	environ (C2 C3 D E2)	1
si dist	et si leur dist (C2 D E2)	1
aemplir	acomplir (E2 G1 N)	1
terre	terre non (E2)	1
desoz lui metre	metre en son lit (E2)	1
s'en ira	s'en vait (D E2 G1)	1
li seinz	li serjanz (E2)	1
resplendissoit	resplandissanz (E2)	1
mostroit	se monstra (E2)	1
surrection	resurrection (D E2 M1)	1
demenoient	i demenerent (E2)	1
plenierement	plainement (E2)	1
tençon	contençon (D E2 G1)	1
une grant tençoncontençontencela contençon granz et une discencionune grant tence et une grans discordeune grans tence et une grans tens et une grans		
                    discentions leva	si i ot une grant contençon (E2)	1
nous ena nous lessiez	vous en lessiez a nous (E2)	1
trestotes	toutes (E2)	1
clamer	avoir (E2)	1
nul	un seul (C2 D E2 G1)	1
assamblé	tuit assemblez (C2 D E2)	1
aval	contreval (E2 G1 M1 N)	1
de Viane	du rivage (E2)	1
Loire	Laire (E2)	1
li Poitevin	cil de Poitiers (E2)	1
departir	partir (E2)	1
tornerent	retornerent (E2)	1
Gracien	Gacien (C2 C3 D E2 N)	1
trespassement	trespassant (E2)	1
l'escriture	escriture (E2)	1
le cuer de l'eglyse	l'yglise (E2)	1
entendoit	n'entendoit (C3 D E2 G1 M1)	1
releverent	leverent (D E2 G1)	1
premiers	premierement (D E2)	1
eures	l'eure (E2)	1
trestot	de tout (E2)	1
siecles	regnes (E2)	1
del cors	monseigneur (E2 G1)	1
eslevez	esleuz (C2 C3 D E2 G1)	1
beneïr	beneistre (D E2)	1
a	et a (C2 C3 D E2)	1
le	lei (E2)	1
le	lai (E2)	1
sorent	se sorent (C2 C3 D E2 G1)	1
Et	En (E2)	1
revellierent	veillierent (D E2)	1
car	par ce que (D E2)	1
remueve	remut (D E2)	1
s'asistrent	s'asentirent (D E2 G1)	1
si i furent tresq'au tierz jorjusques au tiers	tresqu'au tiers jour et furent (E2)	1
jeunes	ymnes (D E2)	1
qart	tierz (C2 D E2)	1
manderent	demanderent (C2 C3 D E2 G1)	1
n'en	ne le (E2)	1
et qe	et ce que (C2 D E2)	1
